prob,height,length,size,area,label
9.379545057308647e-11,960,1280,307680,1228800,1
1.6528792912140489e-07,360,630,34755,226800,1
1.0,540,360,24066,194400,0
1.5788851684948348e-14,450,600,39102,270000,1
7.978104288319798e-10,509,679,139546,345611,1
2.3284684402824496e-08,354,500,37039,177000,1
1.598855448037284e-07,920,690,235746,634800,1
1.0,270,349,9417,94230,0
3.443848331508015e-11,1247,793,367156,988871,1
0.0020622422453016043,956,764,52441,730384,1
1.6706297174096107e-05,500,524,30611,262000,1
0.9999969005584717,160,160,12611,25600,0
1.0,180,180,9672,32400,0
1.0,180,180,10867,32400,0
4.70462210855338e-12,737,550,66645,405350,1
6.685123808691795e-12,1278,960,175293,1226880,1
9.395981909188222e-11,282,498,62205,140436,1
1.0,270,452,24648,122040,0
1.0,270,436,13264,117720,0
1.0,140,104,3945,14560,0
1.0,800,449,79234,359200,0
1.2872984598288895e-06,920,690,152018,634800,1
1.4840635231133659e-13,399,600,119733,239400,1
1.0,960,541,114295,519360,0
1.0,639,360,31307,230040,0
1.0507226599204555e-12,1280,960,85940,1228800,1
1.0,568,320,18016,181760,0
1.0,200,200,17993,40000,0
1.1498060814574274e-07,1073,605,406437,649165,1
1.0,489,360,18059,176040,0
2.8172492116951275e-11,460,690,47426,317400,1
3.5840012060361914e-06,854,480,26719,409920,1
0.08849696815013885,960,960,283693,921600,1
6.236214176169597e-07,2422,440,332475,1065680,1
4.411031897112085e-21,1287,960,245580,1235520,1
7.865711554311261e-12,377,400,36584,150800,1
9.790759175620778e-11,563,550,75879,309650,1
1.0,160,160,11673,25600,0
1.0,317,304,10215,96368,0
1.0,440,440,142849,193600,0
0.9999992847442627,1199,360,75696,431640,0
0.9999419450759888,339,500,50951,169500,0
9.085700941602326e-14,353,669,163185,236157,1
1.0,160,160,12433,25600,0
5.6420046586069805e-12,540,960,193951,518400,1
2.689871507755015e-05,400,700,28177,280000,1
0.9999991655349731,410,360,16924,147600,0
0.0048985532484948635,450,600,40681,270000,1
0.9999579191207886,640,640,70544,409600,0
1.0,160,160,12303,25600,0
1.0,800,450,65481,360000,0
2.4139601450569315e-13,690,690,122164,476100,1
5.16727061139477e-09,480,640,66220,307200,1
2.1702633180159525e-12,1331,960,279643,1277760,1
6.187692502476749e-13,247,440,31169,108680,1
9.034053886913807e-13,146,172,19389,25112,1
1.0,424,398,22385,168752,0
1.0,852,640,72238,545280,0
1.1102077373745245e-12,221,532,39476,117572,1
2.571791087382924e-12,600,600,156152,360000,1
1.0,800,450,59306,360000,0
1.0,540,360,25987,194400,0
0.9999955892562866,224,320,17935,71680,0
0.9999796152114868,847,480,66191,406560,0
1.0,160,160,12163,25600,0
1.826130824721518e-15,2731,2048,158115,5593088,1
1.0,577,433,93004,249841,0
7.26776361315018e-10,1242,2208,89718,2742336,1
0.9999997615814209,567,434,106980,246078,0
2.7005695457660295e-09,800,450,139802,360000,1
4.644898687899968e-09,653,980,247598,639940,1
0.9999123811721802,436,690,92280,300840,0
2.902448060145261e-17,518,690,137046,357420,1
3.4015940789225063e-28,1080,1440,241284,1555200,1
1.0,800,456,23501,364800,0
3.235151879721343e-08,975,1300,856407,1267500,1
3.751016424552445e-12,540,960,147243,518400,1
5.2889034297953774e-12,600,800,279327,480000,1
0.9999943971633911,180,180,16468,32400,0
1.6563906093413776e-18,2176,3264,1731569,7102464,1
1.0,393,360,30095,141480,0
1.0,640,426,55298,272640,0
2.8511389890727504e-14,1280,960,92592,1228800,1
6.806884222942955e-11,922,852,172125,785544,1
1.0556999203862119e-13,960,1280,242181,1228800,1
1.0,270,360,10612,97200,0
1.0,1199,360,97827,431640,0
1.0,480,480,24141,230400,0
1.0,639,360,38008,230040,0
0.21184302866458893,360,636,1663,228960,1
1.0,515,360,31211,185400,0
0.9999995231628418,854,640,102016,546560,0
0.9999572038650513,270,418,20346,112860,0
3.7649234424508293e-11,398,632,94209,251536,1
1.0,640,360,35198,230400,0
1.2825842077290872e-06,209,400,20075,83600,1
3.473202975223799e-11,960,1650,167962,1584000,1
0.0001736560370773077,1138,640,147365,728320,1
6.12622244600125e-11,375,500,69669,187500,1
1.0,473,360,25126,170280,0
5.088704631284191e-12,212,388,738029,82256,1
0.9999998807907104,1230,690,147321,848700,0
3.56036409243643e-08,556,500,69447,278000,1
1.0,180,180,6147,32400,0
1.446912034630543e-09,1151,2048,1053522,2357248,1
1.7378979464410804e-05,1280,720,179548,921600,1
3.321953823132162e-09,722,1080,159704,779760,1
1.0,270,360,13151,97200,0
1.0,960,640,89004,614400,0
1.0,800,450,64352,360000,0
1.0,160,160,12154,25600,0
2.421016915832297e-07,399,600,37015,239400,1
1.0,1227,690,57007,846630,0
1.0,492,360,37844,177120,0
0.00027694785967469215,847,480,67906,406560,1
1.0,160,160,12856,25600,0
0.0004395696159917861,337,450,4157021,151650,1
1.0,640,368,25418,235520,0
1.955021843969007e-06,200,200,11899,40000,1
2.866546289226335e-08,3835,440,419330,1687400,1
1.0,445,360,26314,160200,0
0.999997615814209,415,720,37109,298800,0
0.9999996423721313,1227,690,225839,846630,0
4.912302991339087e-16,383,680,70104,260440,1
2.1334990378818475e-06,128,164,13417,20992,1
1.284474758339597e-17,600,600,165429,360000,1
9.969187801661672e-12,600,800,56871,480000,1
1.0,245,302,12165,73990,0
1.8185784938395955e-05,433,500,54021,216500,1
6.641974730631217e-12,500,500,135533,250000,1
8.26630785013549e-05,800,600,95467,480000,1
1.0,540,360,24334,194400,0
1.7904334681517753e-09,460,690,167834,317400,1
1.0,511,360,25310,183960,0
1.986836259751379e-13,500,500,67224,250000,1
1.0,480,276,26512,132480,0
1.0,480,360,19789,172800,0
1.7884287529645188e-14,2448,3264,1658608,7990272,1
7.844592353088362e-14,1365,2048,135508,2795520,1
1.0,961,440,125251,422840,0
1.0,960,640,64512,614400,0
1.0,344,500,67443,172000,0
4.001927261798599e-11,323,542,28374,175066,1
1.2400280866131652e-05,200,200,17851,40000,1
1.0,497,360,35713,178920,0
8.933675739279667e-13,960,1280,288649,1228800,1
1.5726359450796146e-11,364,495,48991,180180,1
2.0488791219186453e-11,480,720,49960,345600,1
1.7244755623480046e-09,330,660,40219,217800,1
9.970500119971248e-12,444,657,102920,291708,1
2.514836754639871e-13,960,640,48064,614400,1
0.9999985694885254,518,690,63433,357420,0
0.0016245493898168206,694,505,31216,350470,1
6.586236368529331e-17,960,1280,278227,1228800,1
2.285426489834208e-05,346,616,42439,213136,1
0.9999395608901978,860,640,133739,550400,0
0.9998175501823425,160,160,11838,25600,0
1.872944606701988e-19,872,1280,174728,1116160,1
3.5334567201061873e-06,882,750,167174,661500,1
0.9999992847442627,253,380,40079,96140,0
2.673730705282651e-06,4134,480,338672,1984320,1
1.0,856,640,49591,547840,0
4.814493085982203e-18,316,550,57936,173800,1
1.6645938913286557e-14,1280,960,261770,1228800,1
9.967979946231414e-14,294,497,20407,146118,1
1.0,640,360,19763,230400,0
7.20928655315034e-12,1440,960,231753,1382400,1
1.0,270,381,22656,102870,0
0.0014501004479825497,219,219,133814,47961,1
0.9999843835830688,920,690,152266,634800,0
0.9999998807907104,200,200,21942,40000,0
7.364283627353529e-10,480,428,41302,205440,1
1.9338685981123776e-16,572,790,102147,451880,1
7.175543942139484e-06,465,440,51245,204600,1
0.9999933242797852,688,512,69444,352256,0
6.695237142473331e-10,315,500,51753,157500,1
5.895740784467307e-09,480,640,36761,307200,1
0.9999998807907104,330,440,41372,145200,0
0.9999966621398926,160,160,5037,25600,0
2.457780344262278e-13,2957,480,634317,1419360,1
4.2360822423599676e-13,600,800,64379,480000,1
4.169296852207793e-12,800,600,116599,480000,1
1.6590097402513493e-06,480,480,18818,230400,1
1.0,854,640,119680,546560,0
2.3471158373327155e-23,604,500,51950,302000,1
1.0,180,180,4717,32400,0
1.0,270,344,17530,92880,0
1.0,853,640,81589,545920,0
2.968468804098734e-09,1136,640,146176,727040,1
1.3674425147769398e-08,608,351,72417,213408,1
1.1724122540857085e-11,337,500,17676,168500,1
3.7966095545183265e-11,1204,640,65945,770560,1
4.739073022896889e-11,916,550,40537,503800,1
0.9999719858169556,474,640,133045,303360,0
0.00014988213661126792,480,480,13192,230400,1
1.0,270,360,7466,97200,0
1.9608533555480316e-19,500,500,50219,250000,1
1.0,540,360,27499,194400,0
7.607109725666673e-15,416,500,62966,208000,1
0.9999986886978149,679,360,38382,244440,0
2.6756073001419695e-23,2761,3921,8733476,10825881,1
9.624867125523906e-09,719,540,50677,388260,1
0.9999966621398926,565,480,35670,271200,0
1.579570458806745e-12,533,800,201381,426400,1
2.1401140581911449e-10,224,400,32412,89600,1
4.773019077249407e-18,1448,1024,315799,1482752,1
1.0,270,366,19803,98820,0
1.0207780576365622e-07,800,600,128629,480000,1
1.262751951138431e-19,396,600,51393,237600,1
5.813778614083276e-08,893,750,67309,669750,1
4.463932843782979e-20,500,500,97782,250000,1
1.293020090997743e-08,592,340,82473,201280,1
0.9994860887527466,621,460,69116,285660,0
9.813820762982761e-13,144,192,17463,27648,1
0.00016927139949984848,298,560,2013848,166880,1
1.0,540,360,31663,194400,0
1.3808025556283354e-10,460,690,46105,317400,1
5.682276264101782e-12,1706,960,273085,1637760,1
1.0,1199,360,120039,431640,0
1.220852446914833e-10,240,366,25938,87840,1
0.9999992847442627,800,450,50117,360000,0
3.591473646258336e-11,342,600,60902,205200,1
1.0,160,160,14489,25600,0
1.0,360,360,19243,129600,0
0.9999980926513672,480,640,74772,307200,0
1.4166854741723932e-15,375,500,39541,187500,1
3.8437806892943627e-07,640,640,46158,409600,1
1.0,484,360,28970,174240,0
1.0,270,476,20312,128520,0
4.0182877858452315e-11,80,80,2995,6400,1
4.656836583016855e-10,1280,960,204905,1228800,1
1.0,960,540,84174,518400,0
2.318014920635325e-12,1600,1200,256849,1920000,1
9.554551296192884e-14,591,591,149375,349281,1
0.9999933242797852,501,360,25217,180360,0
9.26129672951248e-10,1280,718,104183,919040,1
0.9999998807907104,180,180,15418,32400,0
7.371063759364915e-08,800,547,112496,437600,1
0.9997575879096985,960,542,78443,520320,0
4.136654041531074e-08,501,440,66189,220440,1
1.0,1063,360,59311,382680,0
9.825116320028894e-16,600,600,146413,360000,1
1.3383104684750184e-16,600,800,142973,480000,1
7.466932454291975e-12,359,546,66796,196014,1
1.0,920,690,144759,634800,0
1.6281215664548654e-07,968,690,237719,667920,1
0.9999936819076538,238,400,62986,95200,0
2.4658440622715716e-08,2272,1557,1263173,3537504,1
5.021847087477438e-12,562,750,155697,421500,1
1.0,960,640,96669,614400,0
1.0,180,180,9718,32400,0
1.0,853,640,123462,545920,0
1.0,960,540,116682,518400,0
1.10811765807739e-06,844,480,27239,405120,1
1.0,480,360,24044,172800,0
6.871239133232621e-09,3024,4032,5689422,12192768,1
5.931139607229241e-11,600,600,208129,360000,1
7.320197643575013e-14,1441,1080,92481,1556280,1
1.0,270,297,19508,80190,0
1.0,199,200,6702,39800,0
0.99983811378479,270,442,27068,119340,0
1.0821615603617829e-07,337,623,57841,209951,1
0.999998927116394,800,450,37335,360000,0
4.037905455334112e-05,480,852,21760,408960,1
1.2761478540568305e-09,500,500,24615,250000,1
7.632828591397356e-09,518,690,178349,357420,1
1.0,481,360,23803,173160,0
2.176488215661367e-17,435,510,32843,221850,1
5.610248593815315e-13,300,600,102321,180000,1
2.7827763915411197e-05,1000,750,115116,750000,1
1.0854721798052996e-13,1365,2048,323293,2795520,1
1.0,482,360,26106,173520,0
0.9999996423721313,223,473,60729,105479,0
8.385517169529066e-09,829,690,154330,572010,1
1.928030401998626e-09,540,960,94251,518400,1
1.0,160,160,10903,25600,0
5.254462229903334e-13,380,600,31954,228000,1
4.652062697736714e-13,1334,750,403676,1000500,1
1.1458651982820811e-07,75,100,2501,7500,1
5.889974380619833e-13,1330,750,255111,997500,1
0.9999994039535522,853,480,45649,409440,0
5.6372955441474915e-06,320,480,35978,153600,1
0.9999915361404419,1199,360,80972,431640,0
2.7865115770353555e-10,275,500,60216,137500,1
0.9999997615814209,270,427,25120,115290,0
1.0,853,640,44846,545920,0
1.0,800,450,63740,360000,0
1.0,480,360,23411,172800,0
0.06743544340133667,450,600,115933,270000,1
1.0,853,640,78701,545920,0
1.0,854,640,37404,546560,0
1.0,270,552,31449,149040,0
2.519993491222755e-13,301,401,40947,120701,1
9.483585472480627e-07,600,500,171975,300000,1
1.0,480,360,31569,172800,0
5.3920934988127556e-06,205,690,79640,141450,1
7.427813102367509e-07,1283,960,326558,1231680,1
8.479455066703542e-14,600,800,155460,480000,1
1.0,1227,690,206927,846630,0
7.023891726021247e-07,500,500,15194,250000,1
7.90201121350712e-27,1080,1492,200233,1611360,1
1.9468664961413973e-12,960,1280,127685,1228800,1
2.5875891598685363e-13,405,720,36252,291600,1
4.703080321633024e-06,266,400,36367,106400,1
1.1616123861413197e-11,500,500,70400,250000,1
9.668626262282487e-06,750,750,66706,562500,1
1.2030522356099027e-08,586,440,88296,257840,1
7.414620739609745e-08,8910,960,1078451,8553600,1
0.9985023736953735,112,285,9740,31920,0
1.0,362,360,24747,130320,0
1.0,853,640,101038,545920,0
4.947429133039805e-10,486,938,60380,455868,1
8.831217007676528e-12,1166,712,87626,830192,1
1.7961366438612458e-07,391,600,80693,234600,1
2.3288715400582305e-09,200,200,9750,40000,1
1.1709720638464205e-05,480,640,24093,307200,1
1.0,960,540,98304,518400,0
1.0,270,360,10898,97200,0
3.4610624424696236e-18,919,690,85209,634110,1
1.0,517,690,23652,356730,0
3.81146809236718e-19,458,690,172109,316020,1
7.460714480293871e-15,200,200,189400,40000,1
0.0001965160627150908,824,640,100790,527360,1
2.9869408535887487e-05,1016,720,81220,731520,1
1.0,920,690,144622,634800,0
1.0187538312944611e-10,562,1000,73715,562000,1
5.2279144568956326e-08,543,380,34448,206340,1
4.9380243581254035e-05,640,435,17200,278400,1
1.4779116099816747e-06,300,300,146295,90000,1
1.0,180,180,9143,32400,0
2.7712057093509657e-09,500,500,177804,250000,1
0.9999991655349731,960,540,205569,518400,0
1.0,270,471,36934,127170,0
7.592299185177342e-14,704,1280,31419,901120,1
1.0,160,160,11006,25600,0
1.0,360,360,16001,129600,0
8.928253009798937e-06,1534,440,229681,674960,1
1.66099488221709e-13,221,640,48683,141440,1
1.596846136223129e-12,460,690,99840,317400,1
1.243377688135705e-13,639,626,139697,400014,1
1.0,852,640,65576,545280,0
1.2448514041807357e-07,683,1024,327000,699392,1
4.274220373190474e-06,456,640,31114,291840,1
0.9999995231628418,960,540,133874,518400,0
5.7548753318314994e-08,3835,440,420608,1687400,1
2.6085254489771614e-07,919,690,76938,634110,1
6.031617262938771e-13,518,690,118777,357420,1
0.20386341214179993,360,640,4708,230400,1
1.3315506466535232e-12,507,450,69018,228150,1
5.0436190137320945e-19,1365,2048,501423,2795520,1
1.7663706053383521e-09,335,363,64941,121605,1
1.0841695617170351e-15,392,431,64185,168952,1
8.705218306204188e-07,320,640,96599,204800,1
7.698784720844287e-09,920,734,92176,675280,1
1.1733446245859591e-12,850,638,133598,542300,1
0.9999998807907104,432,640,27121,276480,0
2.1072412703659893e-09,335,600,75060,201000,1
7.065917295712154e-10,475,700,33326,332500,1
0.9998618364334106,879,690,218212,606510,0
8.548918777576033e-16,547,790,98190,432130,1
3.653273239478949e-08,4281,440,581881,1883640,1
1.0,800,450,52713,360000,0
0.9999996423721313,640,640,56020,409600,0
1.0,465,360,17858,167400,0
1.0,533,360,21297,191880,0
4.383506632763684e-13,960,640,118016,614400,1
7.0803882166472175e-15,1706,960,429789,1637760,1
6.231509752652187e-11,393,756,109811,297108,1
1.0,481,360,26882,173160,0
1.501641714111697e-15,460,690,43411,317400,1
2.6233407807163545e-12,421,640,50554,269440,1
7.904075971509883e-08,256,292,17506,74752,1
6.19665876905335e-20,220,264,12719,58080,1
7.955437197892934e-09,405,440,59142,178200,1
0.022632911801338196,17,673,2133,11441,1
3.467427086434327e-05,960,960,154871,921600,1
2.3352640122285937e-16,560,600,255490,336000,1
2.9893944849916643e-13,450,600,39084,270000,1
0.9999961853027344,180,180,3936,32400,0
7.00544831033767e-07,168,400,472469,67200,1
0.9999810457229614,960,540,93237,518400,0
1.1376676181929396e-27,355,630,29227,223650,1
1.0,270,360,10597,97200,0
0.999997615814209,397,320,22066,127040,0
4.888069611297396e-07,400,600,33428,240000,1
1.5804280198654896e-21,2528,1377,4123646,3481056,1
2.7526531401478316e-12,577,500,116022,288500,1
0.9999998807907104,487,690,95337,336030,0
3.6357825175750854e-16,562,562,143797,315844,1
5.381084813849135e-11,221,640,47991,141440,1
0.0003402132715564221,158,280,345779,44240,1
1.0,360,360,17877,129600,0
6.132345475862166e-08,825,550,46947,453750,1
1.5122234575670745e-09,1280,960,322831,1228800,1
2.179895041732228e-17,690,690,94360,476100,1
0.9999927282333374,1230,690,107429,848700,0
0.9999891519546509,751,640,82451,480640,0
6.470509128497781e-10,360,640,49656,230400,1
2.208571991957342e-09,852,480,35889,408960,1
0.9999494552612305,640,362,18059,231680,0
1.0,292,480,36526,140160,0
2.2036835698236207e-23,960,1280,290262,1228800,1
1.24086932373757e-06,678,950,74021,644100,1
1.2759490353175806e-08,399,690,43763,275310,1
0.9999237060546875,572,440,82440,251680,0
0.9999192953109741,52,139,4036,7228,0
0.9999964237213135,270,480,21302,129600,0
2.8732555614266464e-13,822,1475,286660,1212450,1
1.0,270,433,22825,116910,0
8.432480864086129e-16,500,500,150246,250000,1
5.23181462597222e-08,244,300,1534197,73200,1
0.9999992847442627,200,200,11223,40000,0
9.24816845326859e-09,514,440,53527,226160,1
3.463088843469464e-11,98,178,5737,17444,1
9.652041019125239e-16,2448,3264,1163227,7990272,1
0.9999964237213135,180,180,11736,32400,0
1.6556549832296916e-14,900,597,106888,537300,1
2.471031393724843e-06,478,440,66641,210320,1
1.0,270,361,16549,97470,0
0.9999961853027344,1227,690,65124,846630,0
6.94646215548822e-11,260,440,40038,114400,1
0.9999985694885254,1227,690,234111,846630,0
7.563489418105362e-11,367,663,58867,243321,1
1.0,1226,690,179743,845940,0
0.9996180534362793,652,690,108878,449880,0
5.586468822506299e-17,1030,600,138544,618000,1
2.2015034601944354e-19,1820,1024,259506,1863680,1
1.8362319043757624e-15,480,640,85571,307200,1
1.5421552461702959e-06,938,500,39141,469000,1
0.9999996423721313,180,180,6762,32400,0
2.553923327160146e-13,545,978,118381,533010,1
3.524256442233309e-09,709,591,191712,419019,1
2.3993735930171866e-19,1114,640,139907,712960,1
0.9999998807907104,180,180,26852,32400,0
1.0,450,600,41886,270000,0
1.0,480,360,34327,172800,0
0.9997894167900085,646,360,66632,232560,0
2.0621854446289944e-07,1240,700,40323,868000,1
1.20971799333347e-06,4714,440,617643,2074160,1
1.0,480,360,31762,172800,0
1.7202482927719531e-12,1087,720,104058,782640,1
2.830013272614451e-07,277,500,29095,138500,1
2.0645049971790286e-06,598,536,54228,320528,1
1.0,550,412,107869,226600,0
4.3982040202391736e-17,480,640,51076,307200,1
1.1599206055479893e-19,1365,2048,730297,2795520,1
7.752073982736363e-11,3091,1713,1525853,5294883,1
1.0,276,440,24683,121440,0
1.0,388,360,18218,139680,0
1.4552766543912687e-12,1706,960,431948,1637760,1
1.0,180,180,10463,32400,0
4.5521080238586364e-08,709,591,192161,419019,1
7.25870643973614e-13,545,440,54564,239800,1
0.9999998807907104,475,360,47423,171000,0
0.9999998807907104,480,360,48627,172800,0
7.264094659120701e-09,300,470,40171,141000,1
1.8047707290224854e-14,1044,1600,192032,1670400,1
4.645271278747032e-09,623,400,23215,249200,1
6.194178325813482e-08,564,1002,260513,565128,1
2.023913229663634e-14,518,690,90191,357420,1
0.9999979734420776,200,200,13959,40000,0
5.701968302899985e-13,960,1280,260927,1228800,1
1.0,960,640,133840,614400,0
7.971449021704213e-12,261,206,643969,53766,1
8.169347864850351e-08,679,452,69505,306908,1
4.718081481058789e-09,360,640,53451,230400,1
1.0,249,445,23571,110805,0
5.5537346574304264e-21,1919,1242,1216769,2383398,1
1.5823711230211757e-09,300,300,14616,90000,1
0.9999995231628418,960,541,91707,519360,0
1.0,460,690,99956,317400,0
0.00023489112209063023,459,690,71493,316710,1
1.0,480,360,25199,172800,0
1.0,576,360,26847,207360,0
2.7077504734934754e-12,500,500,90501,250000,1
0.9999990463256836,406,360,23319,146160,0
1.0,480,360,21962,172800,0
0.999996542930603,600,432,99550,259200,0
1.0,360,360,12233,129600,0
1.0,473,360,26387,170280,0
8.638645709879711e-08,315,460,26209,144900,1
0.9999738931655884,848,480,21233,407040,0
1.0,1227,690,157695,846630,0
0.9999998807907104,600,447,43457,268200,0
9.939246474466312e-12,125,260,3031524,32500,1
0.9999994039535522,157,157,7880,24649,0
1.3915477465244823e-17,2448,3264,9472809,7990272,1
3.318176289290875e-11,1440,1080,238940,1555200,1
1.0,1199,360,101287,431640,0
0.000108180487586651,497,440,80414,218680,1
4.308446734689106e-18,800,800,206759,640000,1
1.0,480,360,21292,172800,0
2.2423263246196257e-08,1029,440,101010,452760,1
5.215509135680918e-10,360,640,22026,230400,1
1.8583429550744768e-07,360,635,20173,228600,1
1.0,267,350,16055,93450,0
4.440024440555135e-06,282,282,20750,79524,1
1.599523291595517e-11,935,690,147081,645150,1
2.2476451988495683e-07,320,400,55889,128000,1
1.0,640,360,20177,230400,0
1.6407379740076133e-18,958,1440,793342,1379520,1
0.9999970197677612,240,320,13423,76800,0
9.90421433755273e-09,403,440,59829,177320,1
0.9999862909317017,546,690,77358,376740,0
8.441145382676041e-07,234,234,6971,54756,1
1.0,540,360,23959,194400,0
1.0,960,540,89910,518400,0
0.9999686479568481,1150,690,141535,793500,0
3.594782427285281e-08,485,422,70053,204670,1
1.3616208854871914e-11,652,522,70013,340344,1
4.3086429286631756e-06,300,450,76974,135000,1
4.1814729059318277e-16,2160,1080,1050840,2332800,1
0.9999186992645264,660,400,44438,264000,0
1.6061120261447875e-14,540,720,96993,388800,1
2.1426643371929308e-16,1280,960,195217,1228800,1
4.380462057538073e-14,434,363,24348,157542,1
1.8278994162804953e-17,745,600,97673,447000,1
1.0,480,360,19152,172800,0
1.5161541568886605e-06,518,690,84167,357420,1
9.770948563051982e-18,3024,4032,6441682,12192768,1
1.0,360,640,65586,230400,0
3.4975126794734024e-08,427,640,58040,273280,1
0.9999992847442627,360,360,17740,129600,0
4.364342498508478e-10,364,640,70073,232960,1
2.0747620510519482e-05,450,800,50398,360000,1
1.8033309220899518e-12,600,800,100473,480000,1
8.52424793078288e-13,569,854,170551,485926,1
7.777439492429039e-08,330,580,126322,191400,1
1.0727601446047785e-10,693,1024,111419,709632,1
1.0,250,200,11379,50000,0
5.143909120874923e-08,1536,1152,269671,1769472,1
3.996327677668887e-07,857,640,150819,548480,1
8.361466680579513e-16,437,700,98256,305900,1
6.24096501339105e-15,960,1280,465886,1228800,1
1.0,160,160,12194,25600,0
0.9999995231628418,504,567,76955,285768,0
4.8814910447170234e-12,597,961,196956,573717,1
2.628564257989768e-16,1796,1125,586438,2020500,1
2.2627252960205624e-08,281,500,975228,140500,1
1.0,1136,639,99251,725904,0
1.0,424,360,23476,152640,0
1.0,270,360,10777,97200,0
1.6531708979528048e-06,880,818,148290,719840,1
1.0,300,400,13833,120000,0
1.216619849569306e-13,2208,1242,2559225,2742336,1
1.0,540,360,12608,194400,0
1.0,846,360,44041,304560,0
1.0718785207293122e-14,518,690,94245,357420,1
2.2943326925817242e-12,500,500,110226,250000,1
0.001267245621420443,640,368,42046,235520,1
1.0,920,690,91912,634800,0
1.30963528022221e-07,1136,639,138173,725904,1
3.3891085493564788e-09,960,960,148999,921600,1
0.9999949932098389,834,690,238675,575460,0
4.660114728458585e-14,543,640,66567,347520,1
2.324521269914115e-10,300,381,46263,114300,1
9.948938374526595e-12,859,690,134815,592710,1
2.7264338857868782e-15,769,1440,215526,1107360,1
3.5527150340532165e-14,131,440,32277,57640,1
0.9999961853027344,1227,690,414628,846630,0
2.1538032797252527e-06,1440,858,478408,1235520,1
0.0005096639506518841,114,114,2746,12996,1
6.720519141190096e-10,261,372,68102,97092,1
8.266709528286648e-14,960,1706,537316,1637760,1
1.0,228,160,5767,36480,0
1.0177083709095314e-07,426,660,119875,281160,1
1.5550405769307394e-15,600,800,73148,480000,1
4.991251785213535e-07,1280,960,196918,1228800,1
1.0,180,320,19454,57600,0
1.477987293355661e-17,800,600,73920,480000,1
6.059942165848042e-07,966,562,95387,542892,1
1.6126468216359768e-11,376,490,22888,184240,1
1.0,640,640,35753,409600,0
5.2822822504960953e-11,418,641,34498,267938,1
2.7725725885829888e-05,128,164,5136,20992,1
0.9997459053993225,215,716,26651,153940,0
1.0,800,533,67848,426400,0
2.2261386565950663e-18,1575,1125,626423,1771875,1
3.8860374065776554e-14,388,690,53469,267720,1
1.0,523,360,23650,188280,0
1.1457446547069594e-08,800,369,95113,295200,1
4.82153893699433e-07,3201,750,644544,2400750,1
1.4954096627661784e-07,701,1024,112618,717824,1
0.9999998807907104,960,540,68474,518400,0
4.89497181422296e-20,533,800,139676,426400,1
1.0,360,360,24025,129600,0
1.0,1227,690,83574,846630,0
3.1795639038323387e-11,500,500,94293,250000,1
1.154593257380297e-17,1440,2560,1852279,3686400,1
1.0,480,360,23333,172800,0
1.2015211987639003e-18,750,1000,194469,750000,1
1.0,315,560,26836,176400,0
1.8685560121411982e-07,689,500,132201,344500,1
0.8548156023025513,1244,690,266336,858360,0
1.0,716,360,46267,257760,0
1.4062504050116331e-08,220,1080,19232,237600,1
2.1046966139692813e-05,562,1000,258802,562000,1
1.5852258172799338e-07,472,545,67004,257240,1
3.114229318867956e-09,800,600,68712,480000,1
0.0015523494221270084,640,360,76578,230400,1
1.8635690821611206e-06,1585,440,277037,697400,1
1.2175756415469877e-14,466,700,150259,326200,1
0.9999978542327881,400,282,19767,112800,0
6.662694431724958e-07,250,300,1005699,75000,1
3.353773037062524e-09,120,120,6075,14400,1
0.9999998807907104,640,458,57457,293120,0
1.7407241750125118e-17,600,600,147746,360000,1
1.0,270,360,17196,97200,0
1.0,270,405,20112,109350,0
6.7119547766947285e-12,483,491,85315,237153,1
0.9999998807907104,300,300,19668,90000,0
6.587153782502964e-13,90,90,6250,8100,1
1.0233119240865562e-08,221,640,47218,141440,1
1.0,640,360,37106,230400,0
1.0,480,360,31446,172800,0
1.0,249,445,23444,110805,0
1.3972808153572824e-11,1440,810,318231,1166400,1
1.0,567,360,26684,204120,0
1.0,960,539,72244,517440,0
2.505515781742136e-16,960,1535,415962,1473600,1
3.671094664695583e-14,1619,1062,850837,1719378,1
2.816499031417326e-17,1333,2000,303222,2666000,1
3.411329885238956e-07,939,528,67953,495792,1
1.0,800,450,34094,360000,0
1.0,373,550,63158,205150,0
1.520139916721952e-11,340,568,54872,193120,1
0.00019457605958450586,448,800,73467,358400,1
6.9990422346677406e-09,960,640,107000,614400,1
1.0,180,180,6704,32400,0
1.0,493,360,29610,177480,0
1.0,639,360,37409,230040,0
1.0,205,295,21453,60475,0
9.469425513344764e-18,1393,960,428335,1337280,1
2.4597654642299904e-12,567,550,28462,311850,1
2.0575191683747107e-06,311,637,55911,198107,1
0.9970256686210632,277,440,14495,121880,0
1.0,750,421,41608,315750,0
0.9999995231628418,960,540,119659,518400,0
0.9999992847442627,460,690,63136,317400,0
1.6671876101881367e-09,1592,1196,446716,1904032,1
0.9999995231628418,160,160,13630,25600,0
6.159815256978618e-06,360,640,131425,230400,1
1.4055087649289533e-10,782,560,197613,437920,1
1.5189240110905639e-13,929,540,144743,501660,1
1.113221372861517e-07,549,676,136587,371124,1
1.5281509781542302e-12,740,690,90989,510600,1
1.0752521575341234e-06,1707,960,295630,1638720,1
0.9999967813491821,800,600,108107,480000,0
1.418408464815002e-05,387,568,37475,219816,1
1.0,360,360,16535,129600,0
